logFC	AveExpr	t	P.Value	adj.P.Val	B	log2.YPGlu30.Ref._YPGlu30.C.1	log2.YPGlu30.Ref._YPGlu30.C.2	log2.YPGlu30.Ref._YPGlu30.C.3	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.1	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.2	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.3
CAGL0F07161g	0.134166666666667	-0.0679166666666667	1.33086924746104	0.218703150142552	0.279894138940867	-6.83782970299168	-0.191	-0.0515	-0.1625	0.0135	0.0975	-0.1135
CAGL0H00759g	0.136666666666667	0.141	1.33013856423037	0.218933376745158	0.280118803462898	-6.8387253520322	0.2085	-0.0025	0.012	0.1345	0.214	0.2795
CAGL0B02431g	-0.181833333333334	-1.03691666666667	-1.32919082019024	0.21923230372142	0.280431233948773	-6.83988659325005	-1.019	-0.9865	-0.8325	-0.936	-1.044	-1.4035
CAGL0H04499g	0.149	0.179333333333333	1.32753835606845	0.219754338325462	0.281028825571978	-6.84191002354788	0.0895	-0.0275	0.2525	0.3525	0.2735	0.1355
CAGL0L11132g	-0.2055	-0.128583333333333	-1.32672724859582	0.220010965100568	0.281286791667135	-6.84290262169756	-0.113	0.0535	-0.018	-0.126	0.0115	-0.5795
CAGL0I08525g	0.134	0.168333333333333	1.32574413676447	0.220322354811829	0.281614626671906	-6.84410518371008	0.084	-0.011	0.231	0.286	0.194	0.226
CAGL0M05181g	0.132333333333333	-0.230333333333333	1.32220011502734	0.221448002436465	0.282982817780496	-6.84843549475555	-0.2435	-0.3405	-0.3055	-0.28	-0.0485	-0.164
CAGL0I03674g	0.146166666666667	-0.0870833333333333	1.32151822209946	0.221665145156908	0.283189660508439	-6.84926781010441	-0.1815	-0.04	-0.259	-0.031	0.125	-0.136
CAGL0L04832g	0.142833333333333	0.00125	1.320748851744	0.221910361831918	0.283432257208904	-6.8502065643936	0.0355	-0.214	-0.032	0.0105	0.022	0.1855
CAGL0J06226g	-0.136333333333333	-0.0455	-1.31732684902761	0.223003833531448	0.284621624309857	-6.85437763479595	0.0795	0.066	-0.0775	-0.1665	-0.1895	0.015
CAGL0K03927g	-0.203	-0.100833333333333	-1.31731309619865	0.223008237356972	0.284621624309857	-6.85439438384171	-0.0685	0.082	-0.0115	-0.2025	0.1065	-0.511
CAGL0J05258g	0.170833333333333	-0.270583333333333	1.31599048304183	0.223432099940784	0.285091568616846	-6.85600461040743	-0.359	-0.5485	-0.1605	-0.1135	-0.3505	-0.0915
CAGL0F03619g	0.156	-0.0581666666666667	1.31552735555144	0.223580681816609	0.28521011776556	-6.85656819909531	-0.17	-0.004	-0.2345	-0.0845	0.2085	-0.0645
CAGL0H07139g	0.1205	-0.127583333333333	1.31518806290774	0.223689587919652	0.285278008193273	-6.85698100850886	-0.21	-0.1165	-0.237	-0.034	-0.054	-0.114
CAGL0M03971g	0.295	-0.165	1.31123985551246	0.224960199147887	0.286827053318722	-6.86177957626835	-0.3835	-0.467	-0.087	-0.0455	0.4735	-0.4805
CAGL0K10494g	0.120833333333333	0.136083333333333	1.30791813268018	0.226033934628029	0.288124371012538	-6.86580940143463	0.0185	0.068	0.1405	0.176	0.257	0.1565
CAGL0I09614g	-0.151	0.0325	-1.30701291303896	0.226327296172728	0.28842655181415	-6.86690642585267	0.2905	0.0385	-0.005	-0.164	0.0255	0.0095
CAGL0M04345g	0.1145	-0.0885833333333333	1.30677571773667	0.226404219234005	0.288452826445115	-6.8671937973548	-0.139	-0.1155	-0.183	-0.043	-0.025	-0.026
CAGL0C02453g	-0.204333333333333	0.129	-1.30655729955598	0.226475072420941	0.288471356542139	-6.86745838930804	0.222	0.047	0.4245	-0.015	-0.214	0.3095
CAGL0F05379g	-0.161	-0.2615	-1.30594289129075	0.226674482546996	0.288624622850517	-6.86820252798894	-0.189	0.04	-0.394	-0.35	-0.3095	-0.3665
CAGL0K02299g	-0.150166666666667	-0.0960833333333333	-1.30583942520922	0.226708077757267	0.288624622850517	-6.86832781796926	0.1475	-0.032	-0.1785	-0.171	-0.076	-0.2665
CAGL0L05192g	-0.125333333333333	-0.231166666666667	-1.30110475202203	0.228249934422634	0.290515382371964	-6.87405417062785	-0.107	-0.1865	-0.212	-0.309	-0.376	-0.1965
CAGL0M03305g	-0.153666666666667	0.187833333333333	-1.30091544444612	0.228311766941462	0.290521903139869	-6.87428284364031	0.108	0.314	0.372	0.277	0.0095	0.0465
CAGL0H06237g	0.144333333333333	-0.2365	1.29981223056511	0.2286723857886	0.290908525551279	-6.87561502762468	-0.1545	-0.3655	-0.406	-0.1115	-0.29	-0.0915
CAGL0L09845g	-0.165166666666667	0.21075	-1.29766310958799	0.229376274507065	0.291731542775495	-6.87820805069578	0.199	0.2525	0.4285	0.292	-0.094	0.1865
CAGL0K11000g	0.148666666666667	-0.0301666666666667	1.29729433419291	0.229497241246204	0.291812947854133	-6.87865271168732	-0.0975	-0.2555	0.0395	0.055	-0.0765	0.154
CAGL0K06369g	-0.124666666666667	0.1175	-1.29707507312066	0.229569189435927	0.291831999374753	-6.87891705207645	0.2005	0.091	0.248	-0.016	0.0645	0.117
CAGL0H06567g	0.150833333333333	0.05225	1.29525065319164	0.230168592946119	0.292521384684438	-6.88111541956364	0.0455	0.0065	-0.1215	0.0515	0.005	0.3265
CAGL0B02673g	0.133333333333333	-0.0175	1.29264498838701	0.231026962265371	0.293539466191839	-6.88425160641243	-0.015	-0.0145	-0.223	-0.034	0.085	0.0965
CAGL0B03855g	-0.160333333333333	0.216666666666667	-1.29236946153148	0.231117885299217	0.29358217862333	-6.88458298657776	0.3005	0.1275	0.4625	0.102	0.0115	0.296
CAGL0J02970g	0.134833333333333	-0.15175	1.29063566557257	0.231690725947095	0.294163962584131	-6.88666717210759	-0.256	-0.341	-0.0605	-0.112	-0.0815	-0.0595
CAGL0D04070g	0.1585	-0.0285833333333333	1.2879519088579	0.232579792164933	0.295169484558947	-6.88988963218576	-0.1565	-0.224	0.057	0.2215	0.0305	-0.1
CAGL0E03740g	-0.136833333333333	-0.183083333333333	-1.28789723954582	0.232597932688751	0.295169484558947	-6.88995522874955	0.0355	-0.1405	-0.239	-0.2195	-0.2075	-0.3275
CAGL0F06545g	0.126333333333333	-0.0796666666666667	1.28748834972577	0.232733649472873	0.29519830082195	-6.89044578831966	-0.1515	-0.205	-0.072	-0.0575	-0.0835	0.0915
CAGL0E02893g	0.1325	0.201083333333333	1.28748161725351	0.232735884641783	0.29519830082195	-6.89045386463689	0.047	0.266	0.0915	0.207	0.2405	0.3545
CAGL0J07326g	-0.121333333333333	0.0638333333333333	-1.28065800291086	0.235010629064714	0.297992297159142	-6.89862503147701	0.1845	0.0575	0.1315	-0.0365	-0.041	0.087
CAGL0A04235g	0.130666666666667	-0.0625	1.28052539304795	0.23505502104628	0.297992297159142	-6.89878354233085	-0.1355	0	-0.248	-0.0485	-0.000999999999999997	0.058
CAGL0H09812g	0.246333333333333	-0.4095	1.2795342652366	0.235387030669562	0.298284066322306	-6.89996790677337	-0.418	-0.3435	-0.8365	-0.391	0.09	-0.558
CAGL0E06248g	-0.126833333333333	-0.14575	-1.27949075071443	0.235401616268023	0.298284066322306	-6.90001989110539	-0.073	-0.097	-0.077	-0.0765	-0.311	-0.24
CAGL0J06996g	-0.116333333333333	-0.168333333333333	-1.27915773197772	0.235513265720435	0.298351745866911	-6.90041769052919	-0.1025	-0.0785	-0.1495	-0.287	-0.166	-0.2265
CAGL0I04774g	0.137	-0.252666666666667	1.27891186772711	0.235595723909841	0.298382421159484	-6.90071133720845	-0.2285	-0.28	-0.455	-0.229	-0.0655	-0.258
CAGL0K12320g	-0.147	-0.0856666666666667	-1.27606862973847	0.236551056003033	0.299518304474428	-6.90410439618538	-0.124	-0.06	0.1475	-0.047	-0.2955	-0.135
CAGL0F05159g	0.129333333333333	0.06	1.27523833384163	0.236830649825329	0.299798225612839	-6.90509429819583	0.0135	0.0585	-0.086	0.068	0.251	0.055
CAGL0J10780g	-0.1425	0.0764166666666667	-1.27475106113022	0.236994863217988	0.299931987219801	-6.90567503704606	0.054	0.2865	0.1025	-0.137	0.108	0.0445
CAGL0J03872g	-0.120166666666667	-0.09575	-1.27444026161095	0.237099654173869	0.299990498476842	-6.90604537471045	-0.087	0.051	-0.071	-0.21	-0.159	-0.0985
CAGL0C05357g	0.119166666666667	-0.132416666666667	1.27172395182317	0.238017157315098	0.30107701158648	-6.90927945061325	-0.1715	-0.286	-0.1185	-0.102	-0.0455	-0.071
CAGL0C03311g	0.199333333333333	0.131666666666667	1.27067097481677	0.238373627543018	0.30145349145961	-6.91053189156525	0.0865	-0.3065	0.316	0.276	0.1325	0.2855
CAGL0K00583g	0.126	0.454	1.26681768623563	0.239681921445004	0.303033189428123	-6.91510914504007	0.377	0.344	0.452	0.5355	0.616	0.3995
CAGL0J03014g	0.161333333333333	0.0736666666666667	1.26620857239635	0.23988928144943	0.303220525256706	-6.91583184257261	-0.047	0.0535	-0.0275	0.1775	-0.0835	0.369
CAGL0K03641g	0.131833333333333	-0.0219166666666667	1.26463486071046	0.240425714099035	0.303823614536102	-6.91769792370679	-0.075	-0.134	-0.0545	-0.1015	0.176	0.0575
CAGL0K04169g	-0.153333333333333	0.158166666666667	-1.26327896535125	0.240888704443898	0.304333620928752	-6.91930446433776	0.2485	0.0215	0.4345	0.1355	0.066	0.043
CAGL0E01199g	-0.189666666666667	0.291833333333333	-1.26308237693058	0.24095589433155	0.304343453318671	-6.91953729658012	0.5165	0.18	0.4635	0.385	-0.0825	0.2885
CAGL0F07249g	0.194833333333333	-0.0485833333333333	1.25952651357518	0.242173924242384	0.305736260731784	-6.92374449848543	-0.267	-0.081	-0.09	0.011	-0.2325	0.368
CAGL0J07392g	-0.125333333333333	0.0786666666666667	-1.25951472424381	0.242177971120355	0.305736260731784	-6.92375843394233	0.2655	0.084	0.0745	-0.043	0.0755	0.0155
CAGL0A04345g	0.168666666666667	0.236833333333333	1.25863547460549	0.242479947056226	0.306042071635636	-6.92479749262298	0.3065	-0.133	0.284	0.273	0.3915	0.299
CAGL0L06490g	-0.126333333333333	-0.290666666666667	-1.25557516252299	0.243533457013349	0.307222185827042	-6.92841019533895	-0.2185	-0.1285	-0.3355	-0.375	-0.27	-0.4165
CAGL0F04213g	-0.3675	-1.10941666666667	-1.25557097618639	0.243534900769787	0.307222185827042	-6.92841513322435	-0.7905	-0.4905	-1.496	-1.4525	-0.766	-1.661
CAGL0K12628g	-0.1295	0.0624166666666667	-1.25400707060337	0.244074750389552	0.307827411680373	-6.9302590146705	0.217	0.1505	0.014	0.0155	0.083	-0.1055
CAGL0D02442g	0.117333333333333	0.0496666666666667	1.25335732522995	0.244299331526	0.30803482043015	-6.93102462017097	-0.026	0.04	-0.041	0.0805	0.0475	0.197
CAGL0J03608g	0.121833333333333	-0.23225	1.25298350751692	0.244428617793312	0.308122000235023	-6.93146497328859	-0.3105	-0.3765	-0.1925	-0.2405	-0.1305	-0.143
CAGL0M08932g	0.231833333333333	0.468583333333333	1.25063182847815	0.245243264137175	0.309072876303751	-6.934233173531	0.4315	0.079	0.5475	0.553	0.2735	0.927
CAGL0M09603g	-0.122833333333333	-0.0355833333333333	-1.24879785460591	0.245880141538642	0.309770079771688	-6.93638951409118	-0.0565	0.0685	0.0655	-0.04	-0.204	-0.047
CAGL0F01133g	-0.125333333333333	-0.120666666666667	-1.24869064479203	0.245917414489841	0.309770079771688	-6.93651550191848	0.033	-0.146	-0.061	-0.087	-0.266	-0.197
CAGL0A03036g	-0.196833333333333	-0.75075	-1.24475747410772	0.247288091074938	0.31142008126276	-6.94113246663367	-0.448	-0.9115	-0.5975	-0.606	-1.0635	-0.878
CAGL0G09108g	-0.117833333333333	0.135083333333333	-1.24278295992026	0.247978585693034	0.312212901082678	-6.94344649975074	0.2405	0.0995	0.242	0.1355	0.037	0.056
CAGL0L10802g	0.155333333333333	-0.0858333333333333	1.24102267520939	0.248595514464012	0.312912732333939	-6.9455073445474	-0.305	-0.095	-0.0905	0.2105	-0.113	-0.122
CAGL0E05808g	-0.201666666666667	-0.0446666666666667	-1.23653821718972	0.250172951434786	0.314820935937216	-6.95074844152181	0.0275	0.33	-0.189	-0.244	-0.305	0.1125
CAGL0A04719g	0.137	-0.244	1.23421954888424	0.250991810616952	0.315773832463321	-6.95345321015322	-0.3655	-0.1585	-0.4135	-0.2315	-0.0505	-0.2445
CAGL0D01386g	0.108833333333333	-0.0829166666666667	1.23241864699859	0.2516293482894	0.316498195749226	-6.95555158250604	-0.1135	-0.1375	-0.161	-0.03	0.0105	-0.066
CAGL0D02772g	0.1155	0.0510833333333333	1.23200872593318	0.251774651910596	0.316603225757973	-6.95602891869233	-0.016	0.06	-0.064	0.1505	0.1425	0.0335
CAGL0C04933g	0.1245	0.0520833333333333	1.22970495497613	0.252592557184568	0.317553784161114	-6.95870952685855	0.1255	-0.123	-0.033	0.158	0.093	0.092
CAGL0F07359g	0.2595	-0.209083333333333	1.22876901028252	0.252925472558816	0.317894307143968	-6.95979757825055	-0.2955	-0.741	0.02	-0.167	0.245	-0.316
CAGL0E03784g	0.187666666666667	-0.666333333333333	1.22848900712639	0.253025140195529	0.317941573024699	-6.9601229753829	-0.7665	-0.97	-0.544	-0.3065	-0.6965	-0.7145
CAGL0F04389g	-0.112	0.113666666666667	-1.22683772271804	0.253613579208108	0.318602836263644	-6.96204092249504	0.1435	0.135	0.2305	0.0685	0.0025	0.102
CAGL0M03047g	0.1245	0.0604166666666667	1.22624092601894	0.253826527438074	0.318792179471747	-6.96273365573878	-0.0915	0.098	-0.012	0.0285	0.2135	0.126
CAGL0G08217g	-0.144833333333333	0.28625	-1.22039147128348	0.255921557949126	0.321263968366802	-6.96951105803071	0.376	0.2035	0.4965	0.233	0.066	0.3425
CAGL0G07733g	0.137833333333333	0.15925	1.22027491872782	0.255963446893032	0.321263968366802	-6.96964587179989	0.081	0.191	-0.000999999999999999	0.1735	0.4015	0.1095
CAGL0E05896g	-0.1425	0.16625	-1.22022127411075	0.25598272864987	0.321263968366802	-6.96970791833942	0.03	0.378	0.3045	0.128	0.1405	0.0165
CAGL0A01177g	0.114333333333333	-0.210333333333333	1.21793490784003	0.256805643948097	0.322217808950796	-6.97235061738525	-0.254	-0.198	-0.3505	-0.209	-0.1315	-0.119
CAGL0I07733g	-0.145833333333333	0.00475	-1.216288642063	0.257399522894731	0.322883877519517	-6.97425132058322	0.152	0.044	0.037	-0.1295	-0.227	0.152
CAGL0F03553g	0.2205	0.274083333333333	1.2156370588027	0.25763488960849	0.323100009660782	-6.97500311443491	0.082	-0.0905	0.5	0.19	0.288	0.675
CAGL0L09207g	-0.138333333333333	-0.358833333333333	-1.21497371146337	0.257874687980504	0.323272986953056	-6.9757681933646	-0.41	-0.1045	-0.3545	-0.3385	-0.4325	-0.513
CAGL0D03454g	-0.202666666666667	-0.0451666666666667	-1.21490642107826	0.257899023555952	0.323272986953056	-6.97584578721387	0.007	-0.0105	0.172	-0.1525	-0.4845	0.1975
CAGL0F05093g	0.133666666666667	-0.218333333333333	1.21309172195868	0.258556023651276	0.324017247838915	-6.97793722205328	-0.199	-0.3315	-0.325	0.023	-0.263	-0.2145
CAGL0D04394g	-0.126833333333333	0.01575	-1.21006751168208	0.259653981538646	0.325313609054166	-6.98141776613347	0.1385	-0.077	0.176	0.0125	-0.0995	-0.056
CAGL0L11198g	-0.145666666666667	-0.0998333333333333	-1.20800972649745	0.260403264064445	0.326172597017641	-6.98378258620808	-0.0045	-0.1925	0.116	-0.2015	-0.2965	-0.02
CAGL0A00913g	0.137666666666667	0.0578333333333333	1.20643962827734	0.26097616458524	0.326810288724073	-6.98558505874437	-0.1945	0.1445	0.017	0.1505	0.046	0.1835
CAGL0H00352g	0.1315	-0.07075	1.20544837228318	0.261338389135909	0.327153117172596	-6.98672217492774	-0.11	-0.1065	-0.193	0.16	-0.019	-0.156
CAGL0I02904g	0.1235	0.159583333333333	1.20534099557858	0.261377651490813	0.327153117172596	-6.98684531245837	0.158	-0.0325	0.168	0.305	0.1515	0.2075
CAGL0D03806g	-0.147166666666667	0.0209166666666667	-1.20507569332692	0.261474680191096	0.327194623013919	-6.98714952299011	0.0155	0.1195	0.1485	0.0185	-0.282	0.1055
CAGL0M09042g	-0.1125	0.249916666666667	-1.20452328453772	0.261676806986158	0.32736759027841	-6.98778279543138	0.2235	0.333	0.362	0.1505	0.2475	0.183
CAGL0K05973g	0.134166666666667	0.39825	1.20295033570466	0.262253053096667	0.328008396243707	-6.98958488268053	0.315	0.4485	0.23	0.3775	0.3955	0.623
CAGL0A00517g	0.173	-0.307666666666667	1.20098069916523	0.262976093107503	0.32883244446906	-6.99183911356016	-0.4575	-0.325	-0.4	-0.319	0.094	-0.4385
CAGL0E06468g	0.142833333333333	0.00158333333333334	1.19919907687685	0.263631522151031	0.329571568565088	-6.99387592749017	-0.1495	0.1015	-0.1615	0.0325	0.229	-0.0425
CAGL0D05940g	0.2055	0.10525	1.196743801609	0.264536970621183	0.330559629534148	-6.99667939838414	-0.248	-0.009	0.2645	0.287	0.426	-0.089
CAGL0G08107g	-0.115333333333333	0.0445	-1.19670596709115	0.264550943019717	0.330559629534148	-6.99672256675923	0.1255	0.0075	0.1735	0.0205	-0.086	0.026
CAGL0G08800g	-0.1475	0.0205833333333333	-1.19556385182309	0.264973014152529	0.330981055401688	-6.99802524309026	0.136	0.2125	-0.0655	-0.2315	0.0965	-0.0245
CAGL0D06292g	-0.1655	0.03325	-1.19544375260877	0.265017429095788	0.330981055401688	-6.99816217516858	0.217	0.088	0.043	-0.206	0.2435	-0.186
CAGL0J04620g	0.185333333333333	0.302	1.19479292883226	0.265258221967077	0.331201040979121	-6.99890404838227	0.2165	-0.0965	0.508	0.4665	0.2705	0.447
CAGL0H02783g	-0.119666666666667	0.00166666666666667	-1.1937226549572	0.265654593076448	0.331614526350924	-7.00012343251788	0.105	0.0915	-0.012	-0.1745	-0.042	0.042
CAGL0I10010g	0.398166666666667	0.611916666666667	1.19350666448716	0.265734642923353	0.331614526350924	-7.0003694212017	0.729	0.641	-0.1315	0.2025	0.737	1.4935
CAGL0M02365g	0.157166666666667	0.0779166666666667	1.19337466720782	0.265783573140131	0.331614526350924	-7.00051973568571	0.0025	-0.19	0.1855	0.3305	0.0115	0.1275
CAGL0K04917g	0.109833333333333	0.0465833333333333	1.19049276232702	0.266853707924439	0.332868650035769	-7.00379863365836	-0.042	0.0175	-5e-04	0.151	0.016	0.1375
CAGL0L01529g	0.146333333333333	-0.300666666666667	1.18841665216984	0.26762680833194	0.333751737849203	-7.00615726130008	-0.155	-0.3745	-0.592	-0.2285	-0.232	-0.222
CAGL0K06589g	-0.1355	0.191083333333333	-1.1876919395466	0.267897106731983	0.33400751467217	-7.00697990674198	0.219	0.2215	0.336	0.1865	-0.0725	0.256
CAGL0K09086g	0.109	0.053	1.18470613758323	0.269013082720014	0.335317280480446	-7.01036543848262	-0.0415	-0.018	0.055	0.1625	0.117	0.043
CAGL0H04367g	0.130333333333333	0.211833333333333	1.18405545534991	0.269256784976793	0.335539408765777	-7.0111024297871	0.233	0.0555	0.1515	0.251	0.433	0.147
CAGL0C01617g	0.115666666666667	-0.0971666666666667	1.18093391005774	0.270428412687926	0.336917499562316	-7.01463402951507	-0.1915	-0.1145	-0.159	-0.018	-0.1565	0.0565
CAGL0H00110g	0.152	-0.0573333333333333	1.18065432909037	0.270533551837052	0.336966541711942	-7.01495001362105	-0.214	-0.127	-0.059	0.2705	-0.1615	-0.053
CAGL0J00759g	0.168166666666667	-0.02525	1.17991539203985	0.270811596637356	0.337178951594795	-7.01578490853203	-0.1695	0.1775	-0.336	0.081	0.1515	-0.056
CAGL0D02200g	-0.176166666666667	0.00375	-1.17985131449462	0.270835718487719	0.337178951594795	-7.01585728962043	0.034	0.376	-0.1345	-0.1195	0.0865	-0.22
CAGL0M04191g	-0.244	-0.04	-1.17854845668333	0.271326556002673	0.337707955879906	-7.01732837252148	-0.0785	0.1615	0.163	-0.264	-0.55	0.328
CAGL0E03454g	0.183	0.0831666666666667	1.17833924914691	0.271405440106951	0.33772408784744	-7.01756448511119	0.05	0.06	-0.135	-0.0715	0.512	0.0835
CAGL0L07788g	0.133166666666667	-0.01025	1.17629662713285	0.272176615403958	0.338601457191471	-7.01986822817647	-0.0315	-0.169	-0.03	0.104	0.191	-0.126
CAGL0K03597g	-0.130666666666667	-0.136333333333333	-1.17432938134703	0.272921017035756	0.339445100819174	-7.02208426426552	-0.0245	-0.1505	-0.038	-0.1	-0.1185	-0.3865
CAGL0M01826g	-0.1775	0.0479166666666667	-1.17344308249895	0.273256931010641	0.339683964217786	-7.02308178486017	0.2465	0.255	-0.0915	-0.176	-0.1805	0.234
CAGL0I02882g	0.139833333333333	0.22525	1.17331567543121	0.273305246863504	0.339683964217786	-7.02322513603657	-0.0015	0.24	0.2275	0.376	0.119	0.3905
CAGL0F04939g	-0.109666666666667	-0.0191666666666667	-1.17329790798039	0.273311985263657	0.339683964217786	-7.02324512607696	0.06	0.089	-0.042	-0.035	-0.138	-0.049
CAGL0M01892g	-0.103666666666667	0.0638333333333333	-1.17175494044181	0.273897678943507	0.340329325546347	-7.02498028343918	0.144	0.128	0.075	0.014	0.041	-0.019
CAGL0D03872g	-0.111666666666667	0.0943333333333333	-1.17010710778539	0.274524303424374	0.341025219797058	-7.02683156463044	0.1015	0.1765	0.1725	-0.039	0.015	0.1395
CAGL0F03465g	0.110833333333333	0.10575	1.16985455887022	0.274620443447511	0.34106194709857	-7.02711512957928	-0.009	0.16	0	0.154	0.1485	0.181
CAGL0G05423g	0.1485	-0.255583333333333	1.16924815660646	0.274851399521203	0.34126604938127	-7.02779582638963	-0.4965	-0.128	-0.365	-0.2305	-0.2875	-0.026
CAGL0J09856g	0.1325	0.355916666666667	1.16764635541861	0.275462224030555	0.341941597700153	-7.02959265952797	0.281	0.2965	0.2915	0.6335	0.3205	0.3125
CAGL0A01848g	-0.151166666666667	-0.0334166666666667	-1.16635472647456	0.27595557005152	0.342471023588648	-7.03104026865026	0.046	0.2155	-0.135	-0.2375	0.077	-0.1665
CAGL0H01771g	-0.1515	0.190583333333333	-1.16478234030907	0.276557119475022	0.343134444918996	-7.03280098856297	0.4655	0.1705	0.163	-0.0195	0.306	0.058
CAGL0J11968g	0.121833333333333	0.00825	1.1639089627118	0.276891707125761	0.343466396030333	-7.03377823902119	0.0115	-0.0205	-0.149	-0.0695	0.135	0.142
CAGL0I00374g	0.167	-0.4073	1.05754461516374	0.324076844081997	0.392924888712499	-7.03394385743813	-0.5025	-0.5125	NA	-0.235	-0.1605	-0.626
CAGL0L04350g	-0.176	0.156666666666667	-1.16081018225595	0.278081483658598	0.344858736572985	-7.03724131372452	0.2935	0.0105	0.43	0.0795	-0.1615	0.288
CAGL0M00242g	0.124833333333333	0.10175	1.15960610812078	0.278544902313261	0.345349838952284	-7.03858514759261	0.0575	0.097	-0.0365	0.2005	0.287	0.005
CAGL0M06875g	-0.122	0.077	-1.15831133673481	0.279043924741759	0.345884835821929	-7.04002908545879	0.18	-0.021	0.255	-0.0345	0.056	0.0265
CAGL0B01859g	0.136	-0.124166666666667	1.15805534391949	0.279142673353776	0.34592354029787	-7.04031443277779	-0.287	0.018	-0.3075	-0.143	0.0065	-0.032
CAGL0M02453g	0.159	-0.0136666666666667	1.15607628150713	0.279907045286792	0.346786890690262	-7.04251889800416	-0.2525	-0.158	0.131	0.1165	-0.1305	0.2115
CAGL0A01760g	0.112	0.0406666666666667	1.15097439947831	0.281885337476648	0.349153429374485	-7.04818929248178	0.0335	0.0605	-0.14	0.114	0.0695	0.1065
CAGL0B00506g	-0.117333333333333	0.180833333333333	-1.1499758493902	0.28227384884558	0.34955013962676	-7.04929699040161	0.2775	0.2305	0.2105	0.044	0.273	0.0495
CAGL0B02970g	0.149166666666667	-0.309416666666667	1.14786372899012	0.283097044656145	0.350484813865015	-7.05163768456135	-0.393	-0.3415	-0.4175	-0.3905	0.04	-0.354
