logFC	AveExpr	t	P.Value	adj.P.Val	B	log2.YPGlu37.Ref._YPGlu37.C.1	log2.YPGlu37.Ref._YPGlu37.C.2	log2.YPGlu37.Ref._YPGlu37.C.3	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.1	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.2	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.3
CAGL0L02167g	1.2445	0.130583333333333	7.28870386595715	1.08644189187268e-05	0.000385254283198501	3.63793550396278	-0.6875	-0.184	-0.6035	0.724	0.6465	0.888
CAGL0D01958g	1.25666666666667	0.467833333333333	7.28598186659609	1.09041325519779e-05	0.000385254283198501	3.6341944697687	-0.3775	0.165	-0.269	1.031	1.0415	1.216
CAGL0L07678g	-1.04383333333333	-0.365083333333333	-7.26223996266341	1.12571723114808e-05	0.000393513960698411	3.60152257631933	0.1375	0.0635	0.2695	-0.886	-0.84	-0.935
CAGL0I10384g	-1.3815	0.61875	-7.25997143632096	1.1291538595094e-05	0.000393513960698411	3.59839687143779	0.9895	1.489	1.45	-0.2475	-0.2075	0.239
CAGL0M11110g	-1.06766666666667	-0.509333333333333	-7.24863135878298	1.14650198905516e-05	0.000396860114184432	3.5827615948827	0.001	-0.056	0.1285	-1.1765	-0.9735	-0.9795
CAGL0J07766g	-1.22066666666667	-0.365666666666667	-7.24139146550318	1.1577263824278e-05	0.000398055856186417	3.57277054073602	0.063	0.166	0.505	-0.902	-0.8585	-1.1675
CAGL0E05654g	1.28466666666667	0.1015	7.22807781381507	1.17867480040247e-05	0.000400929575480087	3.55437945618814	-0.758	-0.5605	-0.304	0.6935	0.533	1.005
CAGL0H03883g	1.0955	0.09825	7.2232499352337	1.18637096262221e-05	0.000400929575480087	3.54770452410518	-0.3815	-0.632	-0.335	0.606	0.75	0.582
CAGL0H06853g	1.15683333333333	0.858416666666667	7.22096524564962	1.19003169976394e-05	0.000400929575480087	3.54454467139157	0.256	0.2055	0.3785	1.1825	1.5925	1.5355
CAGL0M03179g	1.01383333333333	0.06475	7.21639628761817	1.19738873801392e-05	0.000400929575480087	3.53822345719301	-0.518	-0.4195	-0.389	0.5485	0.592	0.5745
CAGL0E01287g	1.24533333333333	-0.296	7.20745486353732	1.21192734977831e-05	0.000403162585254175	3.52584480675573	-0.9335	-1.178	-0.6445	0.164	0.4625	0.3535
CAGL0K03421g	-1.2225	-0.683083333333333	-7.19938290390111	1.22521421410199e-05	0.000404953059280291	3.51466067511256	-0.104	0.109	-0.2205	-1.0325	-1.5015	-1.349
CAGL0M09669g	1.29783333333333	0.28075	7.15235833286851	1.30577721595732e-05	0.000425040539265243	3.4493320635141	-0.2485	-0.538	-0.318	0.893	0.636	1.26
CAGL0D02948g	1.051	0.192833333333333	7.15107913959389	1.30804626135688e-05	0.000425040539265243	3.44755080567785	-0.4595	-0.312	-0.2265	0.6405	0.812	0.7025
CAGL0J01848g	-1.33183333333333	-0.30225	-7.1494846688086	1.31088044512802e-05	0.000425040539265243	3.44533022064239	0.154	0.514	0.423	-0.8885	-0.6965	-1.3195
CAGL0D06600g	1.07216666666667	-0.68975	7.13269049158129	1.34113364680374e-05	0.000432114947960728	3.42192056844995	-1.11	-1.3015	-1.266	-0.309	-0.1175	-0.0345
CAGL0F04917g	-1.23833333333333	0.3545	-7.12430765142255	1.35651271783752e-05	0.000434128012117757	3.41022140172933	0.8775	1.3045	0.739	-0.368	-0.164	-0.262
CAGL0I07667g	-1.03416666666667	-0.0865833333333333	-7.12008557771374	1.36432968867771e-05	0.000434128012117757	3.40432545375213	0.5115	0.43	0.35	-0.693	-0.492	-0.626
CAGL0M05995g	1.439	-0.0406666666666667	7.11527372455152	1.37329728656975e-05	0.000434284074018324	3.39760297457115	-0.9555	-1.062	-0.263	0.6145	0.7	0.722
CAGL0I08151g	1.04666666666667	0.227333333333333	7.11060329271258	1.38206152756556e-05	0.000434374307099286	3.39107508513923	-0.3295	-0.368	-0.1905	0.7155	0.657	0.8795
CAGL0J11132g	1.45766666666667	0.596833333333333	7.10161660406997	1.39909382038612e-05	0.000435373124098227	3.37850606120724	-0.176	-0.326	0.106	0.873	1.53	1.574
CAGL0K03091g	-1.29016666666667	-0.0450833333333333	-7.09997131679152	1.40223629662712e-05	0.000435373124098227	3.37620373796671	0.614	0.721	0.465	-0.3445	-0.989	-0.737
CAGL0G06468g	-1.20316666666667	-0.54075	-7.09508461184548	1.41161434174482e-05	0.000435644594744502	3.36936340093656	0.0615	0.2965	-0.1755	-1.1975	-1.2775	-0.952
CAGL0D04114g	-1.06616666666667	0.24675	-7.07904983415134	1.44285980093425e-05	0.000442621003603961	3.34689549693107	0.6	0.885	0.8545	-0.337	-0.1935	-0.3285
CAGL0F03993g	-1.12833333333333	0.000666666666666658	-7.06499759747576	1.47084931277958e-05	0.000448230274205723	3.32717693919868	0.816	0.416	0.4625	-0.499	-0.6655	-0.526
CAGL0I06644g	-1.15016666666667	-0.0330833333333333	-7.06113517543988	1.47864369199233e-05	0.000448230274205723	3.32175237931179	0.5505	0.388	0.6875	-0.3705	-0.7215	-0.7325
CAGL0L09713g	1.1275	-0.344583333333333	7.05504221170335	1.49102907214702e-05	0.000449325996271128	3.31319103783836	-0.6815	-1.1185	-0.925	0.1425	0.196	0.319
CAGL0A04829g	1.21666666666667	-0.130666666666667	7.04358494351689	1.51461952645917e-05	0.000453765838248557	3.29707858175951	-0.985	-0.6275	-0.6045	0.2235	0.6085	0.601
CAGL0I09009g	1.25483333333333	0.117416666666667	7.0344553821373	1.53370237049135e-05	0.000454198485917683	3.2842268538058	-0.294	-0.4285	-0.8075	0.5225	0.797	0.915
CAGL0B01122g	-1.22466666666667	-0.0281666666666666	-7.03441117530149	1.53379539456879e-05	0.000454198485917683	3.28416459610921	0.7245	0.406	0.622	-0.468	-0.5045	-0.949
CAGL0I02530g	1.12933333333333	-0.434333333333333	7.01338018865857	1.57874104566876e-05	0.000464821286032244	3.25451598056943	-0.9955	-0.8965	-1.105	0.2805	0.2335	-0.123
CAGL0L01551g	-1.10983333333333	-0.0585833333333333	-7.00661601715421	1.59349393967769e-05	0.000466483968741073	3.24496735284601	0.2945	0.4655	0.729	-0.678	-0.5475	-0.615
CAGL0F00209g	1.61216666666666	-3.85975	6.97866538463826	1.65603341317592e-05	0.000479858676986064	3.20544485592609	-4.744	-4.1375	-5.116	-3.2015	-3.182	-2.7775
CAGL0H01089g	1.02816666666667	-0.976916666666667	6.97784199051766	1.65791500734986e-05	0.000479858676986064	3.2042789534247	-1.3945	-1.457	-1.6215	-0.3635	-0.548	-0.477
CAGL0H01573g	1.03466666666667	0.349833333333333	6.92617049943837	1.78067947614306e-05	0.000512495559341624	3.13092838280742	-0.1305	-0.17	-0.202	0.829	0.727	1.0455
CAGL0D04356g	1.00283333333333	0.204583333333333	6.90627448484017	1.83050461945134e-05	0.000523892467343533	3.10258746121629	-0.2345	-0.4395	-0.2165	0.7165	0.6625	0.739
CAGL0C01749g	-1.24366666666667	-0.780833333333333	-6.89483853632028	1.85981463426596e-05	0.000529323909519141	3.08627293218854	0.035	-0.417	-0.095	-1.113	-1.5215	-1.5735
CAGL0M07876g	-0.970333333333333	-0.07	-6.89053532830307	1.8709728935667e-05	0.000529557686947082	3.08012932578172	0.4865	0.409	0.35	-0.5775	-0.572	-0.516
CAGL0J10362g	-1.06383333333333	-0.215583333333333	-6.88620183620002	1.88228186147226e-05	0.000529831317380351	3.07393991354916	0.273	0.3635	0.3125	-0.5525	-0.741	-0.949
CAGL0K05753g	1.31016666666667	0.17175	6.87223585662299	1.91922717356338e-05	0.000537278732795911	3.05397511591783	-0.448	-0.3385	-0.6635	0.47	0.8365	1.174
CAGL0I03344g	-1.00433333333333	-0.408666666666667	-6.84871951875457	1.98319524095848e-05	0.000552168979316863	3.02029716593009	0.0395	0.0915	0.1495	-1.057	-0.877	-0.7985
CAGL0M07293g	0.975166666666667	-0.84775	6.84466883061166	1.99444140462995e-05	0.000552298557617257	3.01448845277163	-1.271	-1.311	-1.424	-0.39	-0.2905	-0.4
CAGL0C05027g	1.304	-0.648	6.83774269309066	2.01382868090852e-05	0.000554669050123351	3.00455108778601	-1.461	-0.8695	-1.5695	-0.109	0.06	0.061
CAGL0I02486g	1.89533333333333	0.983	6.82844924265392	2.04015869858217e-05	0.000558916203894999	2.99120679831078	-0.342	-0.2655	0.7135	1.474	2.2425	2.0755
CAGL0L11902g	1.25566666666667	-0.0868333333333333	6.81466185937932	2.07989918984855e-05	0.000564558550396744	2.97138780104603	-0.5125	-0.761	-0.8705	0.5375	0.232	0.8535
CAGL0E05170g	1.15316666666667	0.344916666666667	6.81366834684444	2.08279457397979e-05	0.000564558550396744	2.96995863942864	-0.526	0.01	-0.179	0.8255	1.021	0.918
CAGL0K09042g	-1.154	-0.129166666666667	-6.77933616406114	2.18553561626118e-05	0.000589289419058212	2.92048818517553	0.6405	0.302	0.401	-0.4345	-0.8145	-0.8695
CAGL0I09702g	1.04216666666667	0.0719166666666667	6.76837094668303	2.21947738315418e-05	0.000592246559735162	2.9046536494839	-0.409	-0.317	-0.6215	0.637	0.452	0.69
CAGL0G09383g	1.51816666666667	0.173083333333333	6.76832395710296	2.21962403804706e-05	0.000592246559735162	2.90458575742369	-0.885	-0.599	-0.274	0.592	1.409	0.7955
CAGL0F01683g	-1.00083333333333	-0.197583333333333	-6.75871124035487	2.24984368900944e-05	0.00059719944138836	2.89069055952196	0.2185	0.4125	0.2775	-0.5715	-0.712	-0.8105
CAGL0I09284g	1.31266666666667	0.401166666666667	6.75115755394261	2.27389794003709e-05	0.000600473151897424	2.87976270376766	-0.4295	-0.286	-0.05	0.8635	1.4695	0.8395
CAGL0B01232g	-0.963333333333333	-0.1745	-6.72445525598265	2.3611507931041e-05	0.000620316692978068	2.84106923106265	0.353	0.2055	0.363	-0.6695	-0.713	-0.586
CAGL0H03531g	0.988833333333333	-0.195416666666667	6.702235058096	2.43647777292749e-05	0.000636800967427197	2.80879509359457	-0.6655	-0.7955	-0.6085	0.3335	0.395	0.1685
CAGL0A01408g	1.07233333333333	0.241666666666667	6.6901315179983	2.47858266796206e-05	0.000636800967427197	2.79118617555634	-0.331	-0.4845	-0.068	0.9095	0.722	0.702
CAGL0I04730g	-1.185	0.0686666666666667	-6.68955991348314	2.48059019646476e-05	0.000636800967427197	2.7903540682914	0.5815	0.594	0.808	-0.1955	-0.5855	-0.7905
CAGL0G05830g	1.03883333333333	-0.11925	6.68864468140661	2.48380818541615e-05	0.000636800967427197	2.78902163402581	-0.671	-0.604	-0.641	0.208	0.3745	0.618
CAGL0A02299g	1.09233333333333	-0.141	6.68784206262456	2.48663388242112e-05	0.000636800967427197	2.78785305099615	-0.655	-0.4925	-0.914	0.381	0.274	0.5605
CAGL0D01562g	-1.2405	0.12575	-6.68114668971327	2.51033946699277e-05	0.000636800967427197	2.77810133984525	0.997	0.888	0.353	-0.4625	-0.634	-0.387
CAGL0I00814g	-1.21933333333333	-0.440166666666667	-6.67929452977179	2.51693963937145e-05	0.000636800967427197	2.77540259315345	0.1385	0.448	-0.078	-0.794	-1.2535	-1.102
CAGL0A04499g	-1.63083333333333	-1.05675	-6.67750398659779	2.52333781744527e-05	0.000636800967427197	2.77279317243295	-0.2015	0.3345	-0.857	-1.848	-1.888	-1.8805
CAGL0G06490g	-1.06633333333333	0.332833333333333	-6.67398877180251	2.53594924737496e-05	0.000636846470308918	2.76766902765151	0.9155	0.9065	0.776	0.039	-0.2365	-0.4035
CAGL0H07051g	-1.119	0.0236666666666667	-6.66488273419701	2.56893200586809e-05	0.000641982373954255	2.75438709994608	0.6855	0.7505	0.3135	-0.3605	-0.595	-0.652
CAGL0K07315g	0.951666666666667	0.237833333333333	6.65600128930342	2.60154179444629e-05	0.000645354255494172	2.74142161383623	-0.259	-0.154	-0.301	0.628	0.7555	0.7575
CAGL0E01573g	-0.986333333333334	-0.2475	-6.6543591947657	2.60761918577579e-05	0.000645354255494172	2.73902321283202	0.2475	0.244	0.2455	-0.5955	-0.719	-0.9075
CAGL0M02387g	1.18633333333333	0.514333333333333	6.63013402653018	2.69905539802578e-05	0.000660399599067643	2.70359678525109	-0.2085	0.226	-0.254	0.898	1.112	1.3125
CAGL0J11891g	-1.04883333333333	0.27875	-6.62872627958009	2.70447277973043e-05	0.000660399599067643	2.70153560080083	0.9025	0.5545	0.9525	-0.295	-0.2745	-0.1675
CAGL0L07546g	1.24833333333333	0.268	6.62804879430069	2.70708404849122e-05	0.000660399599067643	2.7005435466589	-0.15	-0.5515	-0.367	0.7885	0.6355	1.2525
CAGL0K01771g	-1.2255	-0.917083333333333	-6.61561442673496	2.75549047930357e-05	0.00066902264101764	2.68232426941241	-0.234	-0.029	-0.65	-1.34	-1.5455	-1.704
CAGL0L08756g	-1.1185	-0.231583333333333	-6.5998640011991	2.8181334182235e-05	0.000678880857374268	2.65921511570231	0.183	0.391	0.409	-0.6215	-0.659	-1.092
CAGL0J04004g	-1.26966666666667	-0.467166666666667	-6.59875608363084	2.8225965766293e-05	0.000678880857374268	2.65758826190223	0.271	0.4475	-0.2155	-0.9935	-1.331	-0.9815
CAGL0E06644g	-1.003	-0.0225	-6.57912272284356	2.9029492006559e-05	0.000694944334343933	2.62873031422203	0.5475	0.2845	0.605	-0.532	-0.6015	-0.4385
CAGL0M10241g	-1.4155	0.10275	-6.57161582638903	2.93431299174725e-05	0.000699185370080054	2.61768207205625	1.225	0.361	0.8455	-0.3415	-0.722	-0.7515
CAGL0B04059g	1.008	-0.3415	6.5587442142821	2.98893323197614e-05	0.000708242565721222	2.5987199248552	-0.728	-0.9975	-0.811	0.034	0.1385	0.315
CAGL0G06072g	1.10083333333333	0.416583333333333	6.55617296417391	2.99997338984004e-05	0.000708242565721222	2.59492923361721	-0.14	-0.2675	0.006	0.6835	1.0865	1.131
CAGL0F00187g	-1.03666666666667	-0.977	-6.5408884069018	3.0665030365404e-05	0.000720628213586995	2.57237664903735	-0.649	-0.2125	-0.5145	-1.551	-1.456	-1.479
CAGL0M00418g	1.39666666666667	0.923	6.52678480540479	3.12928666941379e-05	0.000728721314134186	2.55153744638489	0.411	0.217	0.046	1.175	1.617	2.072
CAGL0J09526g	1.08816666666667	0.28875	6.52545633627207	3.13527060390562e-05	0.000728721314134186	2.54957308473796	-0.159	-0.2995	-0.3075	0.7805	0.6	1.118
CAGL0L02321g	1.8465	-0.146916666666667	6.52360826913954	3.14361527276313e-05	0.000728721314134186	2.54683999835961	-0.707	-0.597	-1.9065	0.694	0.753	0.882
CAGL0J09240g	1.0255	0.692916666666667	6.51608917827972	3.17781114692224e-05	0.000733330022778498	2.53571514028017	-0.002	0.121	0.4215	1.1905	1.2545	1.172
CAGL0G09515g	1.10433333333333	0.5725	6.48749876235738	3.31149580662877e-05	0.000760753050105792	2.49334153884702	-0.155	-0.041	0.257	0.9025	1.3	1.1715
CAGL0D02926g	1.16483333333333	0.289416666666667	6.47945460661983	3.35017881557967e-05	0.000766203842509582	2.48139859837953	-0.1675	-0.38	-0.3315	0.5595	0.854	1.202
CAGL0L05566g	-1.0735	-0.37075	-6.47269862950233	3.38303872714912e-05	0.000767849166361072	2.47136112967259	0.029	0.126	0.343	-0.6745	-0.941	-1.107
CAGL0K07183g	2.52483333333333	1.09791666666667	6.47181753499797	3.38734943583061e-05	0.000767849166361072	2.47005159804365	-0.0635	0.2225	-0.6525	1.5435	2.0815	3.456
CAGL0M04873g	0.975666666666667	0.7855	6.46441075353744	3.42381865008447e-05	0.000772697046008051	2.45903889586133	0.3785	0.134	0.3805	1.2025	1.2195	1.398
CAGL0K12804g	-1.02866666666667	-0.574833333333333	-6.45435597497342	3.47399592935773e-05	0.000778134376401948	2.44407665101916	0.0565	-0.225	-0.013	-0.888	-1.245	-1.1345
CAGL0F02145g	1.21016666666667	0.135083333333333	6.45350279021648	3.47828952168741e-05	0.000778134376401948	2.44280639264645	-0.4875	-0.4015	-0.521	0.763	1.0985	0.359
CAGL0B00704g	0.971833333333333	0.223083333333333	6.42089095034991	3.64671313426605e-05	0.000811148630603319	2.39417535693047	-0.288	-0.1445	-0.356	0.6235	0.626	0.8775
CAGL0L03696g	-1.23416666666667	0.51275	-6.41885126926907	3.65753140092459e-05	0.000811148630603319	2.39112877104773	0.996	1.528	0.8655	-0.222	-0.198	0.107
CAGL0G05027g	-1.075	0.293333333333333	-6.4033202014736	3.7410348304187e-05	0.000823035219627594	2.36791135797953	0.979	0.956	0.5575	-0.303	-0.071	-0.3585
CAGL0D00352g	1.0455	-0.06225	6.40291140795681	3.74325992920612e-05	0.000823035219627594	2.36729979081528	-0.4725	-0.627	-0.6555	0.712	0.2405	0.429
CAGL0D04092g	0.977666666666667	-0.447333333333333	6.39681837254621	3.77659223479061e-05	0.000826815470890268	2.35818162504187	-0.7635	-0.9225	-1.1225	0.0385	-0.0245	0.1105
CAGL0D03762g	0.9715	-0.08275	6.39308580576212	3.79716728116426e-05	0.000827782467293809	2.35259327949727	-0.4735	-0.6005	-0.6315	0.5275	0.467	0.2145
CAGL0L12892g	-1.03283333333333	-0.218083333333333	-6.38659068864684	3.83325511421981e-05	0.000832108726701191	2.34286417766101	0.1595	0.2125	0.523	-0.589	-0.8915	-0.723
CAGL0I05940g	-1.023	-0.543166666666667	-6.38259012746837	3.85566421991525e-05	0.000833441679266913	2.33686872161978	-0.051	0.2075	-0.2515	-1.0625	-1.1175	-0.984
CAGL0L04928g	-0.937833333333334	-0.244083333333333	-6.3461723131536	4.06618282051759e-05	0.000875254394517295	2.28218666832154	0.244	0.252	0.1785	-0.6535	-0.604	-0.8815
CAGL0K04037g	1.079	-0.0331666666666667	6.32691529199692	4.18241108480661e-05	0.000894639192596014	2.25319580019338	-0.5665	-0.853	-0.2985	0.5535	0.389	0.5765
CAGL0M07656g	-1.03466666666667	0.364333333333333	-6.32317651488239	4.20538367005653e-05	0.000894639192596014	2.24756107740819	0.888	0.723	1.034	-0.236	-0.3055	0.0825
CAGL0G09581g	0.998333333333333	-0.2925	6.32025033882175	4.22345687411657e-05	0.000894639192596014	2.24314964268416	-0.7825	-0.8305	-0.762	0.236	0.4135	-0.0295
CAGL0B00220g	-0.957333333333334	-0.2405	-6.31982483303075	4.22609183307116e-05	0.000894639192596014	2.24250805875696	0.3115	0.114	0.289	-0.764	-0.8385	-0.555
CAGL0M12551g	1.964	-2.03983333333333	6.30913860159176	4.29284304699093e-05	0.000905030244021998	2.22638676261307	-3.026	-2.3005	-3.739	-1.419	-1.141	-0.6135
CAGL0H02717g	0.955	-0.186666666666667	6.3016704927385	4.34015719140813e-05	0.000911255134900978	2.21511070342781	-0.577	-0.6845	-0.731	0.367	0.1015	0.404
CAGL0M00770g	-1.12466666666667	-0.2355	-6.28948904106871	4.4185261377073e-05	0.000921734258517309	2.19670097154833	0.137	0.6915	0.152	-0.917	-0.6895	-0.787
CAGL0K08844g	1.1695	-0.480583333333333	6.28833139669331	4.4260516805633e-05	0.000921734258517309	2.19495033438437	-1.0125	-1.295	-0.8885	0.4545	-0.0905	-0.0515
CAGL0M10197g	-0.979666666666667	-0.0733333333333333	-6.26162554918865	4.60349589399573e-05	0.00095480605121215	2.15451170630978	0.314	0.617	0.3185	-0.705	-0.453	-0.5315
CAGL0I03036g	1.52216666666667	0.196583333333333	6.24708075037072	4.70330383227567e-05	0.000971573610191461	2.13244490881597	-0.4175	-1.122	-0.154	0.873	0.6865	1.3135
CAGL0F03267g	1.01416666666667	-0.09875	6.24315220406105	4.73065457322538e-05	0.00097329893086882	2.12647950281695	-0.4925	-0.789	-0.536	0.361	0.2415	0.6225
CAGL0I04906g	1.5395	0.457916666666667	6.22399809589984	4.86644868819191e-05	0.000996386278465328	2.09736292744591	-0.25	-0.146	-0.5395	0.566	1.5465	1.5705
CAGL0L06776g	-1.49733333333333	-0.916166666666667	-6.22187304532948	4.88176763409716e-05	0.000996386278465328	2.09412936849963	-0.0475	0.341	-0.796	-1.6435	-1.759	-1.592
CAGL0I01408g	-1.08283333333333	-0.554416666666667	-6.21166943947798	4.9560397738159e-05	0.00100753141909757	2.07859419767216	0.2155	-0.1975	-0.057	-0.8505	-1.3165	-1.1205
CAGL0F06809g	-1.0285	-0.656916666666667	-6.20296165936474	5.0203733136616e-05	0.00101657598758452	2.06532470262372	-0.107	0.108	-0.429	-1.166	-1.1575	-1.19
CAGL0I08503g	1.34133333333333	0.275333333333333	6.19439051164131	5.08456443456462e-05	0.0010255206141053	2.05225285103522	-0.1505	-0.102	-0.9335	0.9235	1.1185	0.796
CAGL0E04224g	1.45233333333333	0.227333333333333	6.18647409512248	5.14462698750581e-05	0.00103356564929381	2.0401702152758	-0.606	-0.2465	-0.644	0.6895	1.5505	0.6205
CAGL0J03146g	1.18333333333333	0.535	6.17954392074623	5.1978256126793e-05	0.00104017424272485	2.02958551314212	-0.3425	-0.1275	0.3	0.998	1.3775	1.0045
CAGL0F01265g	-1.355	-0.652	-6.17354584563783	5.24434086431651e-05	0.00104341225340936	2.02041890340786	0.07	0.453	-0.4465	-1.2405	-1.16	-1.588
CAGL0I08547g	-0.909833333333333	0.325416666666667	-6.17219382496846	5.25488676346511e-05	0.00104341225340936	2.01835195668113	0.7285	0.7465	0.866	-0.2355	0.016	-0.169
CAGL0K10868g	-1.40333333333333	0.257166666666667	-6.16838428467573	5.28472289293825e-05	0.00104341225340936	2.01252659070043	0.8955	1.3005	0.6805	-0.887	-0.0205	-0.426
CAGL0C03531g	-0.963833333333334	-0.14225	-6.16701702527517	5.29547503194286e-05	0.00104341225340936	2.01043533786238	0.22	0.5665	0.2325	-0.725	-0.582	-0.5655
CAGL0M03971g	0.977833333333333	-0.0139166666666667	6.14747007768657	5.45175904289382e-05	0.00107009048186763	1.98050865855179	-0.4875	-0.407	-0.614	0.6545	0.523	0.2475
CAGL0K10516g	0.916666666666667	-0.506333333333333	6.13829199224923	5.52682389303925e-05	0.00108068392381832	1.96643803185944	-0.979	-0.9225	-0.9925	0.046	-0.235	0.045
CAGL0H10076g	-1.06266666666667	0.1815	-6.12874380138194	5.60608176108543e-05	0.00109201356889888	1.95178723001998	0.5335	0.832	0.773	-0.5595	-0.44	-0.05
CAGL0B01639g	1.29416666666667	0.449583333333333	6.11975642514976	5.6817876531759e-05	0.00110256811163713	1.93798503760978	-0.1115	-0.4975	0.0165	0.8765	0.8645	1.549
CAGL0M03069g	0.9385	0.362416666666667	6.11172119500497	5.75039241720574e-05	0.00111167020201302	1.9256353061907	-0.018	-0.1735	-0.129	0.709	0.7475	1.0385
CAGL0K01089g	-0.9525	-0.11775	-6.09435163204499	5.90171706597147e-05	0.00113663520785608	1.89890763331672	0.6025	0.1965	0.2765	-0.5965	-0.6015	-0.584
CAGL0I04328g	1.084	-0.675833333333333	6.08949404072238	5.94478903452056e-05	0.00114064248029396	1.89142521967297	-1.0385	-1.0555	-1.5595	0.04	-0.22	-0.2215
CAGL0H00330g	1.161	0.187	6.07344258192657	6.08950547757193e-05	0.00116404987170153	1.86667626767306	-0.33	-0.513	-0.3375	0.3355	1.032	0.935
CAGL0K01485g	0.896	0.111166666666667	6.06816047777527	6.13794175605687e-05	0.00116513173727893	1.85852398866118	-0.284	-0.5085	-0.218	0.5625	0.561	0.554
CAGL0F00231g	1.6765	-0.59375	6.06603607455197	6.15753743926167e-05	0.00116513173727893	1.85524410716648	-1.8835	-1.795	-0.6175	0.243	0.312	0.1785
CAGL0E05830g	1.72083333333333	0.28425	6.06540249155023	6.16339451107927e-05	0.00116513173727893	1.85426578873003	-0.4805	-0.7665	-0.4815	0.589	0.892	1.953
CAGL0I10472g	1.5185	0.377583333333333	6.04985890980621	6.30895264766477e-05	0.00118826339757304	1.83024687476571	-0.6925	-0.7785	0.326	1.103	1.0655	1.242
CAGL0K05973g	0.929166666666667	0.147416666666667	6.04381657011139	6.3665171149754e-05	0.00119471308351718	1.8209005372751	-0.4625	-0.3555	-0.1335	0.493	0.6955	0.6475
CAGL0H05379g	1.0435	0.28475	6.03974550342758	6.40561566215046e-05	0.00119766310354733	1.81460043242502	-0.28	-0.173	-0.258	0.4595	1.0045	0.9555
CAGL0L08114g	-0.905833333333333	-0.145583333333333	-6.03131636494661	6.48738138837168e-05	0.0012085401764592	1.80154852923515	0.258	0.3915	0.2725	-0.4235	-0.725	-0.647
CAGL0C00275g	0.893333333333333	-0.310666666666667	6.01750023847913	6.62380734626921e-05	0.00122948424039627	1.78013326243053	-0.753	-0.788	-0.731	0.2675	-0.037	0.1775
CAGL0E04048g	0.919333333333333	0.166833333333333	6.01256830265251	6.67324174787304e-05	0.00123418835647486	1.77248204358483	-0.1425	-0.309	-0.427	0.669	0.4815	0.729
CAGL0C01595g	1.37466666666667	0.2275	6.00594497764497	6.74024616095628e-05	0.00124188771728577	1.76220138613661	-0.1725	-0.294	-0.913	0.499	1.0505	1.195
CAGL0J00847g	1.49133333333333	0.859	6.00367688394273	6.76335493114835e-05	0.00124188771728577	1.75867942986362	-0.194	0.1945	0.3395	1.13	2.202	1.482
CAGL0L04048g	1.04616666666667	0.101916666666667	5.99414708046268	6.86137305026021e-05	0.00125538621916011	1.74387324422623	-0.4885	-0.575	-0.2	0.765	0.77	0.34
CAGL0L06732g	1.04633333333333	0.032	5.98411579345032	6.96617899201548e-05	0.00126642152375343	1.72827386213723	-0.5175	-0.663	-0.293	0.66	0.7425	0.263
CAGL0K01749g	1.44183333333333	0.533583333333333	5.98364610783386	6.97112765368858e-05	0.00126642152375343	1.72754311347186	-0.5095	-0.3615	0.309	1.1075	1.697	0.959
