"";"Name";"Conditions";"logFC";"hovertext"
"1538";"CAGL0G10131g";"log(2H/0H)";"-1.74e+00";"CAGL0G10131g - -1.74e+00"
"1539";"CAGL0G10153g";"log(2H/0H)";"-3.08e+00";"CAGL0G10153g - -3.08e+00"
"1540";"CAGL0G10175g";"log(2H/0H)";"9.89e-01";"CAGL0G10175g - 9.89e-01"
"1541";"CAGL0H00418g";"log(2H/0H)";"1.77e-01";"CAGL0H00418g - 1.77e-01"
"1542";"CAGL0H00440g";"log(2H/0H)";"-5.21e-01";"CAGL0H00440g - -5.21e-01"
"1543";"CAGL0H00506g";"log(2H/0H)";"8.03e-01";"CAGL0H00506g - 8.03e-01"
"1544";"CAGL0H00572g";"log(2H/0H)";"1.59e+00";"CAGL0H00572g - 1.59e+00"
"1545";"CAGL0H00594g";"log(2H/0H)";"7.96e-01";"CAGL0H00594g - 7.96e-01"
"1546";"CAGL0H00682g";"log(2H/0H)";"7.44e-01";"CAGL0H00682g - 7.44e-01"
"1547";"CAGL0H00704g";"log(2H/0H)";"1.22e+00";"CAGL0H00704g - 1.22e+00"
"1548";"CAGL0H00825g";"log(2H/0H)";"1.21e+00";"CAGL0H00825g - 1.21e+00"
"1549";"CAGL0H02101g";"log(2H/0H)";"2.66e+00";"CAGL0H02101g - 2.66e+00"
"1550";"CAGL0H02387g";"log(2H/0H)";"2.35e+00";"CAGL0H02387g - 2.35e+00"
"1551";"CAGL0H02491g";"log(2H/0H)";"-2.00e+00";"CAGL0H02491g - -2.00e+00"
"1552";"CAGL0H02563g";"log(2H/0H)";"1.76e+00";"CAGL0H02563g - 1.76e+00"
"1553";"CAGL0H02585g";"log(2H/0H)";"2.45e+00";"CAGL0H02585g - 2.45e+00"
"1554";"CAGL0H02893g";"log(2H/0H)";"2.46e+00";"CAGL0H02893g - 2.46e+00"
"1555";"CAGL0H02959g";"log(2H/0H)";"-5.15e-01";"CAGL0H02959g - -5.15e-01"
"1556";"CAGL0H03179g";"log(2H/0H)";"-7.96e-03";"CAGL0H03179g - -7.96e-03"
"1557";"CAGL0H03487g";"log(2H/0H)";"9.83e-01";"CAGL0H03487g - 9.83e-01"
"1558";"CAGL0H03751g";"log(2H/0H)";"-1.91e-01";"CAGL0H03751g - -1.91e-01"
"1559";"CAGL0H03795g";"log(2H/0H)";"1.88e+00";"CAGL0H03795g - 1.88e+00"
"1560";"CAGL0H03993g";"log(2H/0H)";"4.66e-01";"CAGL0H03993g - 4.66e-01"
"1561";"CAGL0H04037g";"log(2H/0H)";"1.40e+00";"CAGL0H04037g - 1.40e+00"
"1562";"CAGL0H04081g";"log(2H/0H)";"8.20e-01";"CAGL0H04081g - 8.20e-01"
"1563";"CAGL0H04125g";"log(2H/0H)";"8.52e-01";"CAGL0H04125g - 8.52e-01"
"1564";"CAGL0H04191g";"log(2H/0H)";"-4.41e-01";"CAGL0H04191g - -4.41e-01"
"1565";"CAGL0H04851g";"log(2H/0H)";"2.44e-01";"CAGL0H04851g - 2.44e-01"
"1566";"CAGL0H04939g";"log(2H/0H)";"8.19e-01";"CAGL0H04939g - 8.19e-01"
"1567";"CAGL0H05137g";"log(2H/0H)";"-2.18e+00";"CAGL0H05137g - -2.18e+00"
"1568";"CAGL0H05445g";"log(2H/0H)";"1.23e+00";"CAGL0H05445g - 1.23e+00"
"1569";"CAGL0H05643g";"log(2H/0H)";"-7.33e-01";"CAGL0H05643g - -7.33e-01"
"1570";"CAGL0H06545g";"log(2H/0H)";"3.43e+00";"CAGL0H06545g - 3.43e+00"
"1571";"CAGL0H06699g";"log(2H/0H)";"-2.59e-01";"CAGL0H06699g - -2.59e-01"
"1572";"CAGL0H06787g";"log(2H/0H)";"1.25e+00";"CAGL0H06787g - 1.25e+00"
"1573";"CAGL0H07051g";"log(2H/0H)";"-2.71e-01";"CAGL0H07051g - -2.71e-01"
"1574";"CAGL0H07337g";"log(2H/0H)";"-8.16e-01";"CAGL0H07337g - -8.16e-01"
"1575";"CAGL0H07579g";"log(2H/0H)";"6.47e-02";"CAGL0H07579g - 6.47e-02"
"1576";"CAGL0H07887g";"log(2H/0H)";"-1.12e-01";"CAGL0H07887g - -1.12e-01"
"1577";"CAGL0H08063g";"log(2H/0H)";"5.91e-01";"CAGL0H08063g - 5.91e-01"
"1578";"CAGL0H08261g";"log(2H/0H)";"2.66e+00";"CAGL0H08261g - 2.66e+00"
"1579";"CAGL0H08541g";"log(2H/0H)";"4.32e-01";"CAGL0H08541g - 4.32e-01"
"1580";"CAGL0H08624g";"log(2H/0H)";"1.03e-01";"CAGL0H08624g - 1.03e-01"
"1581";"CAGL0H08822g";"log(2H/0H)";"-1.79e+00";"CAGL0H08822g - -1.79e+00"
"1582";"CAGL0H08844g";"log(2H/0H)";"2.93e+00";"CAGL0H08844g - 2.93e+00"
"1583";"CAGL0H09064g";"log(2H/0H)";"3.71e-01";"CAGL0H09064g - 3.71e-01"
"1584";"CAGL0H09460g";"log(2H/0H)";"1.94e+00";"CAGL0H09460g - 1.94e+00"
"1585";"CAGL0H09592g";"log(2H/0H)";" NA";"CAGL0H09592g -  NA"
"1586";"CAGL0H09614g";"log(2H/0H)";" NA";"CAGL0H09614g -  NA"
"1587";"CAGL0H09944g";"log(2H/0H)";"3.34e+00";"CAGL0H09944g - 3.34e+00"
"1588";"CAGL0H09966g";"log(2H/0H)";"2.85e+00";"CAGL0H09966g - 2.85e+00"
"1589";"CAGL0H10010g";"log(2H/0H)";"1.28e+00";"CAGL0H10010g - 1.28e+00"
"1590";"CAGL0H10076g";"log(2H/0H)";"1.90e+00";"CAGL0H10076g - 1.90e+00"
"1591";"CAGL0H10142g";"log(2H/0H)";"-4.42e-02";"CAGL0H10142g - -4.42e-02"
"1592";"CAGL0I00286g";"log(2H/0H)";"-3.89e+00";"CAGL0I00286g - -3.89e+00"
"1593";"CAGL0I00462g";"log(2H/0H)";"7.46e-01";"CAGL0I00462g - 7.46e-01"
"1594";"CAGL0I00528g";"log(2H/0H)";"-1.04e-01";"CAGL0I00528g - -1.04e-01"
"1595";"CAGL0I00550g";"log(2H/0H)";"1.69e+00";"CAGL0I00550g - 1.69e+00"
"1596";"CAGL0I00748g";"log(2H/0H)";"-8.79e-01";"CAGL0I00748g - -8.79e-01"
"1597";"CAGL0I00792g";"log(2H/0H)";"-5.81e-01";"CAGL0I00792g - -5.81e-01"
"1598";"CAGL0I00814g";"log(2H/0H)";"-5.36e-01";"CAGL0I00814g - -5.36e-01"
"1599";"CAGL0I01100g";"log(2H/0H)";"2.05e+00";"CAGL0I01100g - 2.05e+00"
"1600";"CAGL0I01166g";"log(2H/0H)";"9.82e-01";"CAGL0I01166g - 9.82e-01"
"1601";"CAGL0I01276g";"log(2H/0H)";"2.66e+00";"CAGL0I01276g - 2.66e+00"
"1602";"CAGL0I01298g";"log(2H/0H)";"-7.21e-01";"CAGL0I01298g - -7.21e-01"
"1603";"CAGL0I01408g";"log(2H/0H)";"-5.44e+00";"CAGL0I01408g - -5.44e+00"
"1604";"CAGL0I01980g";"log(2H/0H)";"1.17e+00";"CAGL0I01980g - 1.17e+00"
"1605";"CAGL0I02024g";"log(2H/0H)";"-4.29e-01";"CAGL0I02024g - -4.29e-01"
"1606";"CAGL0I02134g";"log(2H/0H)";"2.54e-01";"CAGL0I02134g - 2.54e-01"
"1607";"CAGL0I02486g";"log(2H/0H)";"8.48e-01";"CAGL0I02486g - 8.48e-01"
"1608";"CAGL0I02508g";"log(2H/0H)";"5.79e-01";"CAGL0I02508g - 5.79e-01"
"1609";"CAGL0I02530g";"log(2H/0H)";"2.65e+00";"CAGL0I02530g - 2.65e+00"
"1610";"CAGL0I02728g";"log(2H/0H)";"-1.92e+00";"CAGL0I02728g - -1.92e+00"
"1611";"CAGL0I03036g";"log(2H/0H)";"-9.51e-01";"CAGL0I03036g - -9.51e-01"
"1612";"CAGL0I03080g";"log(2H/0H)";"1.75e-01";"CAGL0I03080g - 1.75e-01"
"1613";"CAGL0I03190g";"log(2H/0H)";"-3.37e+00";"CAGL0I03190g - -3.37e+00"
"1614";"CAGL0I03234g";"log(2H/0H)";"-7.95e-01";"CAGL0I03234g - -7.95e-01"
"1615";"CAGL0I03366g";"log(2H/0H)";"-8.72e-01";"CAGL0I03366g - -8.72e-01"
"1616";"CAGL0I04004g";"log(2H/0H)";"-6.22e-01";"CAGL0I04004g - -6.22e-01"
"1617";"CAGL0I04048g";"log(2H/0H)";"6.76e-02";"CAGL0I04048g - 6.76e-02"
"1618";"CAGL0I04328g";"log(2H/0H)";"3.19e-01";"CAGL0I04328g - 3.19e-01"
"1619";"CAGL0I04334g";"log(2H/0H)";"2.95e-01";"CAGL0I04334g - 2.95e-01"
"1620";"CAGL0I04444g";"log(2H/0H)";"-4.09e-01";"CAGL0I04444g - -4.09e-01"
"1621";"CAGL0I04686g";"log(2H/0H)";"2.25e-01";"CAGL0I04686g - 2.25e-01"
"1622";"CAGL0I04730g";"log(2H/0H)";"-9.87e-01";"CAGL0I04730g - -9.87e-01"
"1623";"CAGL0I04752g";"log(2H/0H)";"-9.52e-01";"CAGL0I04752g - -9.52e-01"
"1624";"CAGL0I04906g";"log(2H/0H)";"1.16e+00";"CAGL0I04906g - 1.16e+00"
"1625";"CAGL0I04972g";"log(2H/0H)";"-1.05e+00";"CAGL0I04972g - -1.05e+00"
"1626";"CAGL0I04994g";"log(2H/0H)";"-1.19e-02";"CAGL0I04994g - -1.19e-02"
"1627";"CAGL0I05060g";"log(2H/0H)";"2.19e-03";"CAGL0I05060g - 2.19e-03"
"1628";"CAGL0I05390g";"log(2H/0H)";"7.17e-01";"CAGL0I05390g - 7.17e-01"
"1629";"CAGL0I05610g";"log(2H/0H)";"2.28e-01";"CAGL0I05610g - 2.28e-01"
"1630";"CAGL0I05874g";"log(2H/0H)";"1.14e+00";"CAGL0I05874g - 1.14e+00"
"1631";"CAGL0I05934g";"log(2H/0H)";"1.72e+00";"CAGL0I05934g - 1.72e+00"
"1632";"CAGL0I06006g";"log(2H/0H)";"-1.40e+00";"CAGL0I06006g - -1.40e+00"
"1633";"CAGL0I06050g";"log(2H/0H)";"1.07e-01";"CAGL0I06050g - 1.07e-01"
"1634";"CAGL0I06182g";"log(2H/0H)";"1.57e+00";"CAGL0I06182g - 1.57e+00"
"1635";"CAGL0I06644g";"log(2H/0H)";"-8.48e-01";"CAGL0I06644g - -8.48e-01"
"1636";"CAGL0I06743g";"log(2H/0H)";"1.25e+00";"CAGL0I06743g - 1.25e+00"
"1637";"CAGL0I06831g";"log(2H/0H)";"-1.14e+00";"CAGL0I06831g - -1.14e+00"
"1638";"CAGL0I07249g";"log(2H/0H)";"2.22e+00";"CAGL0I07249g - 2.22e+00"
"1639";"CAGL0I07491g";"log(2H/0H)";"2.95e+00";"CAGL0I07491g - 2.95e+00"
"1640";"CAGL0I07843g";"log(2H/0H)";"1.04e+00";"CAGL0I07843g - 1.04e+00"
"1641";"CAGL0I07887g";"log(2H/0H)";"2.62e+00";"CAGL0I07887g - 2.62e+00"
"1642";"CAGL0I07969g";"log(2H/0H)";"-1.64e+00";"CAGL0I07969g - -1.64e+00"
"1643";"CAGL0I08305g";"log(2H/0H)";"1.32e+00";"CAGL0I08305g - 1.32e+00"
"1644";"CAGL0I08503g";"log(2H/0H)";"-2.38e+00";"CAGL0I08503g - -2.38e+00"
"1645";"CAGL0I08547g";"log(2H/0H)";"-3.98e+00";"CAGL0I08547g - -3.98e+00"
"1646";"CAGL0I08987g";"log(2H/0H)";"-8.73e-02";"CAGL0I08987g - -8.73e-02"
"1647";"CAGL0I09009g";"log(2H/0H)";"9.39e-01";"CAGL0I09009g - 9.39e-01"
"1648";"CAGL0I09086g";"log(2H/0H)";"1.18e+00";"CAGL0I09086g - 1.18e+00"
"1649";"CAGL0I09284g";"log(2H/0H)";"8.21e-01";"CAGL0I09284g - 8.21e-01"
"1650";"CAGL0I09328g";"log(2H/0H)";"7.18e-01";"CAGL0I09328g - 7.18e-01"
"1651";"CAGL0I09504g";"log(2H/0H)";"1.04e+00";"CAGL0I09504g - 1.04e+00"
"1652";"CAGL0I09702g";"log(2H/0H)";"1.75e-01";"CAGL0I09702g - 1.75e-01"
"1653";"CAGL0I09724g";"log(2H/0H)";"5.39e-01";"CAGL0I09724g - 5.39e-01"
"1654";"CAGL0I09790g";"log(2H/0H)";"-1.33e+00";"CAGL0I09790g - -1.33e+00"
"1655";"CAGL0I10010g";"log(2H/0H)";"-1.39e+00";"CAGL0I10010g - -1.39e+00"
"1656";"CAGL0I10147g";"log(2H/0H)";" NA";"CAGL0I10147g -  NA"
"1657";"CAGL0I10384g";"log(2H/0H)";"7.31e-01";"CAGL0I10384g - 7.31e-01"
"1658";"CAGL0I10406g";"log(2H/0H)";"1.01e+00";"CAGL0I10406g - 1.01e+00"
"1659";"CAGL0I10472g";"log(2H/0H)";"3.88e-01";"CAGL0I10472g - 3.88e-01"
"1660";"CAGL0I10670g";"log(2H/0H)";"-1.19e+00";"CAGL0I10670g - -1.19e+00"
"1661";"CAGL0I10747g";"log(2H/0H)";"-4.90e-01";"CAGL0I10747g - -4.90e-01"
"1662";"CAGL0I10791g";"log(2H/0H)";"-1.01e-01";"CAGL0I10791g - -1.01e-01"
"1663";"CAGL0J00363g";"log(2H/0H)";"-1.34e+00";"CAGL0J00363g - -1.34e+00"
"1664";"CAGL0J00429g";"log(2H/0H)";"-2.54e+00";"CAGL0J00429g - -2.54e+00"
"1665";"CAGL0J00451g";"log(2H/0H)";"1.66e+00";"CAGL0J00451g - 1.66e+00"
"1666";"CAGL0J00473g";"log(2H/0H)";"-1.33e+00";"CAGL0J00473g - -1.33e+00"
"1667";"CAGL0J00649g";"log(2H/0H)";"5.50e-01";"CAGL0J00649g - 5.50e-01"
"1668";"CAGL0J00847g";"log(2H/0H)";"-2.23e-01";"CAGL0J00847g - -2.23e-01"
"1669";"CAGL0J01045g";"log(2H/0H)";"-1.14e+00";"CAGL0J01045g - -1.14e+00"
"1670";"CAGL0J01441g";"log(2H/0H)";"8.68e-01";"CAGL0J01441g - 8.68e-01"
"1671";"CAGL0J01848g";"log(2H/0H)";"-5.42e-01";"CAGL0J01848g - -5.42e-01"
"1672";"CAGL0J02112g";"log(2H/0H)";"3.10e-01";"CAGL0J02112g - 3.10e-01"
"1673";"CAGL0J02530g";"log(2H/0H)";"1.92e-01";"CAGL0J02530g - 1.92e-01"
"1674";"CAGL0J02904g";"log(2H/0H)";"1.22e+00";"CAGL0J02904g - 1.22e+00"
"1675";"CAGL0J03080g";"log(2H/0H)";"6.10e-01";"CAGL0J03080g - 6.10e-01"
"1676";"CAGL0J03212g";"log(2H/0H)";"5.90e-01";"CAGL0J03212g - 5.90e-01"
"1677";"CAGL0J03234g";"log(2H/0H)";"-4.94e-01";"CAGL0J03234g - -4.94e-01"
"1678";"CAGL0J03762g";"log(2H/0H)";"1.01e+00";"CAGL0J03762g - 1.01e+00"
"1679";"CAGL0J03806g";"log(2H/0H)";"-7.89e-01";"CAGL0J03806g - -7.89e-01"
"1680";"CAGL0J03894g";"log(2H/0H)";"-6.62e-01";"CAGL0J03894g - -6.62e-01"
"1681";"CAGL0J03916g";"log(2H/0H)";"6.31e-01";"CAGL0J03916g - 6.31e-01"
"1682";"CAGL0J04004g";"log(2H/0H)";"4.31e-01";"CAGL0J04004g - 4.31e-01"
"1683";"CAGL0J04070g";"log(2H/0H)";"-3.39e-01";"CAGL0J04070g - -3.39e-01"
"1684";"CAGL0J04202g";"log(2H/0H)";"1.75e+00";"CAGL0J04202g - 1.75e+00"
"1685";"CAGL0J04224g";"log(2H/0H)";"-5.16e-01";"CAGL0J04224g - -5.16e-01"
"1686";"CAGL0J04268g";"log(2H/0H)";"1.11e+00";"CAGL0J04268g - 1.11e+00"
"1687";"CAGL0J04290g";"log(2H/0H)";"1.61e+00";"CAGL0J04290g - 1.61e+00"
"1688";"CAGL0J04466g";"log(2H/0H)";"8.46e-01";"CAGL0J04466g - 8.46e-01"
"1689";"CAGL0J04576g";"log(2H/0H)";"-2.32e+00";"CAGL0J04576g - -2.32e+00"
"1690";"CAGL0J04950g";"log(2H/0H)";"1.33e+00";"CAGL0J04950g - 1.33e+00"
"1691";"CAGL0J05082g";"log(2H/0H)";"1.95e+00";"CAGL0J05082g - 1.95e+00"
"1692";"CAGL0J05258g";"log(2H/0H)";"-1.74e-01";"CAGL0J05258g - -1.74e-01"
"1693";"CAGL0J05390g";"log(2H/0H)";"-1.60e+00";"CAGL0J05390g - -1.60e+00"
"1694";"CAGL0J05478g";"log(2H/0H)";"-1.07e+00";"CAGL0J05478g - -1.07e+00"
"1695";"CAGL0J05852g";"log(2H/0H)";"2.14e-01";"CAGL0J05852g - 2.14e-01"
"1696";"CAGL0J05984g";"log(2H/0H)";"-1.16e+00";"CAGL0J05984g - -1.16e+00"
"1697";"CAGL0J06374g";"log(2H/0H)";"-7.81e-01";"CAGL0J06374g - -7.81e-01"
"1698";"CAGL0J06380g";"log(2H/0H)";"2.49e-01";"CAGL0J06380g - 2.49e-01"
"1699";"CAGL0J06666g";"log(2H/0H)";"-1.60e+00";"CAGL0J06666g - -1.60e+00"
"1700";"CAGL0J07062g";"log(2H/0H)";"-4.97e-01";"CAGL0J07062g - -4.97e-01"
"1701";"CAGL0J07568g";"log(2H/0H)";"1.90e+00";"CAGL0J07568g - 1.90e+00"
"1702";"CAGL0J07678g";"log(2H/0H)";"-4.35e-01";"CAGL0J07678g - -4.35e-01"
"1703";"CAGL0J07766g";"log(2H/0H)";"-1.09e+00";"CAGL0J07766g - -1.09e+00"
"1704";"CAGL0J07980g";"log(2H/0H)";"7.98e-01";"CAGL0J07980g - 7.98e-01"
"1705";"CAGL0J08547g";"log(2H/0H)";"4.91e-01";"CAGL0J08547g - 4.91e-01"
"1706";"CAGL0J08679g";"log(2H/0H)";"-4.00e-01";"CAGL0J08679g - -4.00e-01"
"1707";"CAGL0J09240g";"log(2H/0H)";"3.94e-01";"CAGL0J09240g - 3.94e-01"
"1708";"CAGL0J09262g";"log(2H/0H)";"1.37e+00";"CAGL0J09262g - 1.37e+00"
"1709";"CAGL0J09328g";"log(2H/0H)";"7.54e-01";"CAGL0J09328g - 7.54e-01"
"1710";"CAGL0J09614g";"log(2H/0H)";"-1.17e+00";"CAGL0J09614g - -1.17e+00"
"1711";"CAGL0J09724g";"log(2H/0H)";"-6.59e-01";"CAGL0J09724g - -6.59e-01"
"1712";"CAGL0J09812g";"log(2H/0H)";"1.73e+00";"CAGL0J09812g - 1.73e+00"
"1713";"CAGL0J09944g";"log(2H/0H)";"-8.91e-01";"CAGL0J09944g - -8.91e-01"
"1714";"CAGL0J10010g";"log(2H/0H)";"-1.57e+00";"CAGL0J10010g - -1.57e+00"
"1715";"CAGL0J10164g";"log(2H/0H)";"-7.93e-01";"CAGL0J10164g - -7.93e-01"
"1716";"CAGL0J10362g";"log(2H/0H)";"-1.47e+00";"CAGL0J10362g - -1.47e+00"
"1717";"CAGL0J10824g";"log(2H/0H)";"8.46e-01";"CAGL0J10824g - 8.46e-01"
"1718";"CAGL0J10846g";"log(2H/0H)";"1.45e+00";"CAGL0J10846g - 1.45e+00"
"1719";"CAGL0J10978g";"log(2H/0H)";"1.25e+00";"CAGL0J10978g - 1.25e+00"
"1720";"CAGL0J11132g";"log(2H/0H)";"1.14e+00";"CAGL0J11132g - 1.14e+00"
"1721";"CAGL0J11682g";"log(2H/0H)";"-1.48e+00";"CAGL0J11682g - -1.48e+00"
"1722";"CAGL0J11792g";"log(2H/0H)";"-1.11e+00";"CAGL0J11792g - -1.11e+00"
"1723";"CAGL0J11858g";"log(2H/0H)";"-1.17e+00";"CAGL0J11858g - -1.17e+00"
"1724";"CAGL0K00110g";"log(2H/0H)";"3.73e-01";"CAGL0K00110g - 3.73e-01"
"1725";"CAGL0K00715g";"log(2H/0H)";"-9.11e-01";"CAGL0K00715g - -9.11e-01"
"1726";"CAGL0K00847g";"log(2H/0H)";"9.00e-01";"CAGL0K00847g - 9.00e-01"
"1727";"CAGL0K00869g";"log(2H/0H)";"3.49e-01";"CAGL0K00869g - 3.49e-01"
"1728";"CAGL0K01177g";"log(2H/0H)";"4.20e-01";"CAGL0K01177g - 4.20e-01"
"1729";"CAGL0K01749g";"log(2H/0H)";"1.42e+00";"CAGL0K01749g - 1.42e+00"
"1730";"CAGL0K01771g";"log(2H/0H)";"1.49e+00";"CAGL0K01771g - 1.49e+00"
"1731";"CAGL0K01859g";"log(2H/0H)";"-8.67e-02";"CAGL0K01859g - -8.67e-02"
"1732";"CAGL0K02233g";"log(2H/0H)";"-9.99e-01";"CAGL0K02233g - -9.99e-01"
"1733";"CAGL0K02409g";"log(2H/0H)";"-1.07e+00";"CAGL0K02409g - -1.07e+00"
"1734";"CAGL0K02629g";"log(2H/0H)";"1.55e+00";"CAGL0K02629g - 1.55e+00"
"1735";"CAGL0K02893g";"log(2H/0H)";"-2.34e+00";"CAGL0K02893g - -2.34e+00"
"1736";"CAGL0K03091g";"log(2H/0H)";"-1.42e+00";"CAGL0K03091g - -1.42e+00"
"1737";"CAGL0K03421g";"log(2H/0H)";"1.33e+00";"CAGL0K03421g - 1.33e+00"
"1738";"CAGL0K03459g";"log(2H/0H)";"1.54e+00";"CAGL0K03459g - 1.54e+00"
"1739";"CAGL0K04103g";"log(2H/0H)";"6.80e-01";"CAGL0K04103g - 6.80e-01"
"1740";"CAGL0K04279g";"log(2H/0H)";"-1.45e+00";"CAGL0K04279g - -1.45e+00"
"1741";"CAGL0K04301g";"log(2H/0H)";"1.64e+00";"CAGL0K04301g - 1.64e+00"
"1742";"CAGL0K04367g";"log(2H/0H)";"-1.03e-01";"CAGL0K04367g - -1.03e-01"
"1743";"CAGL0K04499g";"log(2H/0H)";"-3.50e-01";"CAGL0K04499g - -3.50e-01"
"1744";"CAGL0K04719g";"log(2H/0H)";"1.51e+00";"CAGL0K04719g - 1.51e+00"
"1745";"CAGL0K04851g";"log(2H/0H)";"1.20e+00";"CAGL0K04851g - 1.20e+00"
"1746";"CAGL0K05137g";"log(2H/0H)";"9.67e-01";"CAGL0K05137g - 9.67e-01"
"1747";"CAGL0K05247g";"log(2H/0H)";"1.49e+00";"CAGL0K05247g - 1.49e+00"
"1748";"CAGL0K05357g";"log(2H/0H)";"-3.23e-01";"CAGL0K05357g - -3.23e-01"
"1749";"CAGL0K05687g";"log(2H/0H)";"1.16e+00";"CAGL0K05687g - 1.16e+00"
"1750";"CAGL0K05753g";"log(2H/0H)";"-1.97e-01";"CAGL0K05753g - -1.97e-01"
"1751";"CAGL0K05813g";"log(2H/0H)";"2.44e+00";"CAGL0K05813g - 2.44e+00"
"1752";"CAGL0K06061g";"log(2H/0H)";"-3.05e-01";"CAGL0K06061g - -3.05e-01"
"1753";"CAGL0K06105g";"log(2H/0H)";"1.82e+00";"CAGL0K06105g - 1.82e+00"
"1754";"CAGL0K06259g";"log(2H/0H)";"8.22e-01";"CAGL0K06259g - 8.22e-01"
"1755";"CAGL0K06567g";"log(2H/0H)";"-4.16e-01";"CAGL0K06567g - -4.16e-01"
"1756";"CAGL0K06633g";"log(2H/0H)";"4.76e-01";"CAGL0K06633g - 4.76e-01"
"1757";"CAGL0K06677g";"log(2H/0H)";"-6.18e-02";"CAGL0K06677g - -6.18e-02"
"1758";"CAGL0K07111g";"log(2H/0H)";"-2.23e-01";"CAGL0K07111g - -2.23e-01"
"1759";"CAGL0K07183g";"log(2H/0H)";"-1.20e+00";"CAGL0K07183g - -1.20e+00"
"1760";"CAGL0K07205g";"log(2H/0H)";"7.42e-03";"CAGL0K07205g - 7.42e-03"
"1761";"CAGL0K07436g";"log(2H/0H)";"6.06e-01";"CAGL0K07436g - 6.06e-01"
"1762";"CAGL0K07480g";"log(2H/0H)";"1.07e+00";"CAGL0K07480g - 1.07e+00"
"1763";"CAGL0K07546g";"log(2H/0H)";"-1.00e+00";"CAGL0K07546g - -1.00e+00"
"1764";"CAGL0K07590g";"log(2H/0H)";"1.09e+00";"CAGL0K07590g - 1.09e+00"
"1765";"CAGL0K07678g";"log(2H/0H)";"2.64e-01";"CAGL0K07678g - 2.64e-01"
"1766";"CAGL0K08184g";"log(2H/0H)";"-2.01e+00";"CAGL0K08184g - -2.01e+00"
"1767";"CAGL0K08206g";"log(2H/0H)";"-1.50e-01";"CAGL0K08206g - -1.50e-01"
"1768";"CAGL0K08338g";"log(2H/0H)";"3.16e-01";"CAGL0K08338g - 3.16e-01"
"1769";"CAGL0K08536g";"log(2H/0H)";"4.05e+00";"CAGL0K08536g - 4.05e+00"
"1770";"CAGL0K08668g";"log(2H/0H)";"-7.64e-02";"CAGL0K08668g - -7.64e-02"
"1771";"CAGL0K08756g";"log(2H/0H)";"3.22e+00";"CAGL0K08756g - 3.22e+00"
"1772";"CAGL0K09042g";"log(2H/0H)";"-1.64e+00";"CAGL0K09042g - -1.64e+00"
"1773";"CAGL0K09372g";"log(2H/0H)";"-6.53e-01";"CAGL0K09372g - -6.53e-01"
"1774";"CAGL0K09702g";"log(2H/0H)";"1.71e+00";"CAGL0K09702g - 1.71e+00"
"1775";"CAGL0K09724g";"log(2H/0H)";"-5.60e-01";"CAGL0K09724g - -5.60e-01"
"1776";"CAGL0K09988g";"log(2H/0H)";"1.16e+00";"CAGL0K09988g - 1.16e+00"
"1777";"CAGL0K10340g";"log(2H/0H)";"-4.49e-01";"CAGL0K10340g - -4.49e-01"
"1778";"CAGL0K10362g";"log(2H/0H)";"-2.30e+00";"CAGL0K10362g - -2.30e+00"
"1779";"CAGL0K10428g";"log(2H/0H)";"1.62e+00";"CAGL0K10428g - 1.62e+00"
"1780";"CAGL0K10736g";"log(2H/0H)";"6.89e-01";"CAGL0K10736g - 6.89e-01"
"1781";"CAGL0K10780g";"log(2H/0H)";"-1.25e+00";"CAGL0K10780g - -1.25e+00"
"1782";"CAGL0K10824g";"log(2H/0H)";"2.29e+00";"CAGL0K10824g - 2.29e+00"
"1783";"CAGL0K10868g";"log(2H/0H)";"-1.08e+00";"CAGL0K10868g - -1.08e+00"
"1784";"CAGL0K11231g";"log(2H/0H)";"-3.04e-01";"CAGL0K11231g - -3.04e-01"
"1785";"CAGL0K11616g";"log(2H/0H)";"1.30e+00";"CAGL0K11616g - 1.30e+00"
"1786";"CAGL0K11858g";"log(2H/0H)";"2.35e+00";"CAGL0K11858g - 2.35e+00"
"1787";"CAGL0K12100g";"log(2H/0H)";"-9.54e-01";"CAGL0K12100g - -9.54e-01"
"1788";"CAGL0K12254g";"log(2H/0H)";"-2.48e-01";"CAGL0K12254g - -2.48e-01"
"1789";"CAGL0K12518g";"log(2H/0H)";"-9.78e-01";"CAGL0K12518g - -9.78e-01"
"1790";"CAGL0K12980g";"log(2H/0H)";"5.69e-01";"CAGL0K12980g - 5.69e-01"
"1791";"CAGL0L00429g";"log(2H/0H)";"-7.81e-02";"CAGL0L00429g - -7.81e-02"
"1792";"CAGL0L00473g";"log(2H/0H)";"2.74e+00";"CAGL0L00473g - 2.74e+00"
"1793";"CAGL0L00649g";"log(2H/0H)";"1.72e+00";"CAGL0L00649g - 1.72e+00"
"1794";"CAGL0L00759g";"log(2H/0H)";"4.64e-01";"CAGL0L00759g - 4.64e-01"
"1795";"CAGL0L00803g";"log(2H/0H)";"3.85e-01";"CAGL0L00803g - 3.85e-01"
"1796";"CAGL0L00957g";"log(2H/0H)";"1.20e+00";"CAGL0L00957g - 1.20e+00"
"1797";"CAGL0L00979g";"log(2H/0H)";"-4.39e-01";"CAGL0L00979g - -4.39e-01"
"1798";"CAGL0L01089g";"log(2H/0H)";"-1.07e+00";"CAGL0L01089g - -1.07e+00"
"1799";"CAGL0L01177g";"log(2H/0H)";"2.48e+00";"CAGL0L01177g - 2.48e+00"
